"#","WST_ID","CO2Y","WST_LONG","WID","WST_ELEV","WST_LAT","WNDHT","WST_NOTES","CLIM_ID","REFHT"
"","KEMB","380","37.460","d98571a0d06c2e75fe446645cb52928351ee2cefc33c0ac05d79beb9b519af51","-3709","-0.550","2.0","Embu Met, Kenya","KAXA","2.0"
"%","W_DATE","TMAX","SRAD","TMIN","RAIN"
"","20941109","28.9","15.8","20.3","16.2"
"","20941110","28.3","16.2","20.8","3.6"
"","20941111","30.8","20.0","21.3","0.0"
"","20941112","29.1","17.2","21.2","0.6"
"","20941113","29.1","20.7","21.3","11.9"
"","20941114","30.2","10.7","20.7","9.4"
"","20941115","29.9","15.5","20.3","4.8"
"","20941116","31.3","21.0","21.1","1.0"
"","20941117","31.5","19.1","21.2","9.8"
"","20941118","30.7","13.8","20.4","8.8"
"","20941119","29.1","8.1","20.9","15.0"
"","20941120","30.7","17.0","20.8","1.5"
"","20941121","31.4","20.7","21.0","0.0"
"","20941122","29.2","20.5","21.2","8.5"
"","20941123","29.7","16.9","20.8","6.3"
"","20941124","28.5","16.6","21.3","5.7"
"","20941125","28.9","15.6","20.8","32.5"
"","20941126","29.9","12.1","19.7","11.1"
"","20941127","30.6","20.2","19.2","0.0"
"","20941128","29.2","24.7","20.1","0.0"
"","20941129","29.2","22.7","19.0","0.0"
"","20941130","26.6","22.5","19.8","1.9"
"","20941201","26.0","11.6","19.9","3.4"
"","20941202","28.7","17.6","19.0","0.0"
"","20941203","28.2","20.2","19.8","0.0"
"","20941204","27.5","12.6","19.8","0.0"
"","20941205","26.9","18.7","19.8","0.0"
"","20941206","28.7","19.5","19.7","0.0"
"","20941207","25.8","17.4","20.1","7.4"
"","20941208","24.9","18.1","20.5","17.1"
"","20941209","26.2","13.9","19.6","6.7"
"","20941210","27.7","14.4","20.5","8.0"
"","20941211","27.3","15.7","20.6","0.0"
"","20941212","27.4","18.7","20.5","6.5"
"","20941213","28.6","22.0","19.8","3.4"
"","20941214","29.7","25.2","19.3","0.0"
"","20941215","28.9","17.6","20.7","0.0"
"","20941216","29.2","19.9","19.5","0.0"
"","20941217","28.7","17.8","20.1","6.3"
"","20941218","27.1","21.0","20.4","0.0"
"","20941219","26.2","20.2","20.4","0.0"
"","20941220","28.8","24.1","19.9","0.0"
"","20941221","30.4","22.6","19.5","0.0"
"","20941222","29.6","20.5","20.0","0.0"
"","20941223","30.1","20.1","19.1","0.0"
"","20941224","28.8","22.8","18.9","0.0"
"","20941225","27.9","23.3","20.1","0.0"
"","20941226","28.1","26.5","18.0","0.0"
"","20941227","29.5","25.9","17.2","0.0"
"","20941228","30.4","26.0","18.7","0.0"
"","20941229","30.0","24.5","18.2","0.0"
"","20941230","28.6","20.5","18.3","23.4"
"","20941231","28.9","17.1","18.8","4.4"
"","20950101","26.9","21.1","19.2","0.0"
"","20950102","28.5","27.6","15.6","0.0"
"","20950103","30.2","27.9","14.9","0.0"
"","20950104","31.8","26.7","16.3","0.0"
"","20950105","32.1","25.7","17.7","0.0"
"","20950106","31.2","25.3","17.2","0.0"
"","20950107","29.1","24.3","19.6","0.0"
"","20950108","30.3","25.1","19.9","0.0"
"","20950109","30.0","21.3","19.6","0.0"
"","20950110","28.6","21.0","20.0","0.0"
"","20950111","29.9","22.8","19.1","0.0"
"","20950112","30.3","21.8","19.0","0.0"
"","20950113","28.6","22.5","20.6","0.0"
"","20950114","27.2","20.2","20.2","5.3"
"","20950115","27.5","20.3","19.6","0.0"
"","20950116","28.4","24.8","19.8","0.0"
"","20950117","29.5","25.2","19.7","0.0"
"","20950118","29.4","24.4","20.0","0.0"
"","20950119","29.7","23.4","19.7","0.0"
"","20950120","30.9","24.3","18.0","0.0"
"","20950121","29.6","25.4","19.3","0.0"
"","20950122","29.1","25.9","18.1","0.0"
"","20950123","31.0","26.7","17.3","0.0"
"","20950124","31.4","25.0","18.2","0.0"
"","20950125","30.7","21.1","18.2","0.0"
"","20950126","28.6","22.1","18.9","6.2"
"","20950127","29.3","19.6","19.0","7.4"
"","20950128","29.6","21.8","18.4","0.0"
"","20950129","29.7","21.5","19.5","0.0"
"","20950130","28.3","19.3","19.1","10.5"
"","20950131","32.0","18.4","19.7","2.9"
"","20950201","29.1","17.0","20.0","3.0"
"","20950202","29.5","20.5","18.1","0.0"
"","20950203","31.2","26.7","17.3","0.0"
"","20950204","32.2","28.2","17.7","0.0"
"","20950205","32.7","27.6","18.5","0.0"
"","20950206","30.7","24.7","19.4","0.0"
"","20950207","29.7","24.3","21.0","0.0"
"","20950208","30.8","23.2","20.5","0.0"
"","20950209","31.0","27.8","20.1","0.0"
"","20950210","31.2","27.6","20.2","0.0"
"","20950211","31.6","29.3","20.2","0.0"
"","20950212","32.2","29.0","18.5","0.0"
"","20950213","31.9","27.6","18.4","0.0"
"","20950214","32.8","25.1","18.0","0.0"
"","20950215","31.8","24.2","19.4","2.6"
"","20950216","28.8","18.6","19.7","0.5"
"","20950217","32.2","23.3","20.6","0.0"
"","20950218","32.5","27.5","21.0","0.0"
"","20950219","33.0","27.9","20.4","0.0"
"","20950220","31.3","28.2","19.7","0.0"
"","20950221","33.2","29.6","18.4","0.0"
"","20950222","32.8","29.8","17.4","0.0"
"","20950223","33.7","29.8","18.1","0.0"
"","20950224","34.6","29.4","18.3","0.0"
"","20950225","34.7","26.7","19.1","0.0"
"","20950226","35.3","26.1","19.4","0.0"
"","20950227","32.1","22.5","19.9","0.0"
"","20950228","35.9","26.3","20.6","0.5"
"","20950301","35.2","18.6","20.5","45.5"
"","20950302","34.6","21.9","20.6","0.0"
"","20950303","33.4","22.1","21.4","0.0"
"","20950304","33.0","22.9","21.5","0.0"
"","20950305","32.6","25.0","20.8","0.0"
"","20950306","32.4","24.3","19.9","0.0"
"","20950307","32.6","26.4","20.0","0.0"
"","20950308","32.4","24.4","20.2","0.0"
"","20950309","32.1","24.0","21.5","0.0"
"","20950310","31.5","19.4","20.7","0.0"
"","20950311","31.8","25.9","20.0","0.0"
"","20950312","31.4","27.6","18.2","0.0"
"","20950313","31.9","23.7","20.8","0.0"
"","20950314","32.3","21.3","21.0","18.0"
"","20950315","29.1","22.5","21.6","0.0"
"","20950316","31.3","22.4","20.8","0.0"
"","20950317","31.8","23.8","20.5","0.0"
"","20950318","32.1","21.0","20.8","16.8"
"","20950319","33.2","21.9","21.7","16.8"
"","20950320","31.4","19.5","22.8","0.0"
"","20950321","28.3","18.8","22.7","0.0"
"","20950322","30.0","22.7","21.6","0.0"
"","20950323","31.5","18.4","21.3","77.1"
"","20950324","32.4","20.3","21.7","39.3"
"","20950325","29.5","25.1","22.3","82.8"
"","20950326","31.8","23.2","22.1","27.6"
"","20950327","30.1","24.1","21.2","0.0"
"","20950328","31.9","27.1","22.2","0.0"
"","20950329","31.7","25.9","21.9","0.0"
"","20950330","31.2","26.2","20.0","0.0"
"","20950331","29.6","23.3","21.1","0.0"
"","20950401","31.6","26.3","19.8","0.0"
"","20950402","32.9","28.3","20.6","0.0"
"","20950403","34.7","27.0","20.0","0.0"
"","20950404","36.1","27.0","19.8","0.0"
"","20950405","32.4","21.0","23.0","4.7"
"","20950406","33.4","17.5","22.1","4.8"
"","20950407","30.5","15.6","22.4","8.8"
"","20950408","26.8","18.4","22.1","3.3"
"","20950409","29.2","19.0","21.8","2.5"
"","20950410","27.3","16.5","21.4","0.0"
"","20950411","29.4","20.2","21.4","0.0"
"","20950412","29.5","17.2","22.3","0.0"
"","20950413","31.4","23.6","22.1","0.0"
"","20950414","31.1","19.8","22.6","28.2"
"","20950415","31.9","21.2","22.2","0.0"
"","20950416","31.4","24.0","21.9","0.0"
"","20950417","31.0","20.8","21.6","6.6"
"","20950418","31.3","21.2","21.9","0.0"
"","20950419","30.5","17.8","21.4","0.0"
"","20950420","30.8","22.8","20.9","0.0"
"","20950421","31.4","23.3","21.2","0.0"
"","20950422","30.6","20.4","21.4","14.5"
"","20950423","31.2","19.0","21.1","6.1"
"","20950424","32.0","24.7","20.8","0.0"
"","20950425","31.1","22.0","21.6","0.0"
"","20950426","31.7","23.6","20.8","0.0"
"","20950427","32.1","24.1","21.7","0.0"
"","20950428","31.5","23.2","21.7","6.6"
"","20950429","28.9","19.2","22.4","17.6"
"","20950430","25.3","14.2","21.4","15.9"
"","20950501","27.9","17.9","20.6","55.3"
"","20950502","29.2","18.6","20.2","0.0"
"","20950503","29.0","15.2","20.4","4.5"
"","20950504","29.5","17.4","20.4","7.5"
"","20950505","30.5","20.6","21.3","0.0"
"","20950506","30.1","18.5","21.2","0.0"
"","20950507","31.5","20.7","20.4","3.9"
"","20950508","29.1","18.4","21.1","0.0"
"","20950509","29.6","19.7","21.7","12.2"
"","20950510","29.4","16.3","20.6","0.0"
"","20950511","31.0","22.1","20.4","0.0"
"","20950512","28.8","19.5","20.0","0.0"
"","20950513","28.7","19.9","19.9","0.0"
"","20950514","30.1","18.2","20.7","0.0"
"","20950515","31.2","20.2","20.6","0.0"
"","20950516","30.7","19.3","20.9","0.0"
"","20950517","31.2","18.3","20.6","0.0"
"","20950518","31.0","21.9","19.1","0.0"
"","20950519","30.9","21.8","18.9","0.0"
"","20950520","32.0","24.2","19.8","0.0"
"","20950521","31.4","22.5","20.2","9.2"
"","20950522","27.6","15.9","19.6","14.9"
"","20950523","26.0","16.1","19.0","0.0"
"","20950524","28.3","20.6","20.2","0.0"
"","20950525","27.4","16.0","20.4","19.1"
"","20950526","28.6","16.2","20.6","12.6"
"","20950527","27.5","14.6","20.0","16.5"
"","20950528","26.9","12.2","19.8","14.7"
"","20950529","26.3","14.2","20.1","32.5"
"","20950530","27.7","18.3","19.7","0.0"
"","20950531","27.2","16.5","20.6","0.0"
"","20950601","29.5","20.3","19.9","0.0"
"","20950602","30.0","19.9","20.2","0.0"
"","20950603","29.8","19.6","20.0","0.0"
"","20950604","28.6","19.1","20.1","0.0"
"","20950605","28.5","19.4","19.2","0.0"
"","20950606","29.9","17.6","18.5","0.0"
"","20950607","29.9","17.0","18.9","0.0"
"","20950608","28.7","15.2","19.5","5.8"
"","20950609","27.4","17.1","19.4","0.0"
"","20950610","30.0","17.2","19.2","0.0"
"","20950611","29.4","15.5","19.5","0.0"
"","20950612","30.0","18.0","18.6","0.0"
"","20950613","29.8","25.5","17.6","0.0"
"","20950614","31.1","19.7","17.0","0.0"
"","20950615","30.0","16.0","17.3","0.0"
"","20950616","29.4","17.5","19.9","0.0"
"","20950617","28.8","16.7","20.1","0.0"
"","20950618","25.5","15.0","19.4","0.0"
"","20950619","26.3","11.5","19.5","0.0"
"","20950620","26.0","9.8","19.5","7.6"
"","20950621","25.8","9.1","19.1","0.0"
"","20950622","25.2","8.4","19.0","15.3"
"","20950623","25.9","7.7","18.5","0.0"
"","20950624","25.7","10.0","17.9","0.0"
"","20950625","28.0","15.7","18.2","0.0"
"","20950626","28.2","12.7","18.7","0.0"
"","20950627","29.1","12.4","18.3","0.0"
"","20950628","27.4","11.0","18.3","0.0"
"","20950629","25.6","13.7","18.7","0.0"
"","20950630","28.6","12.4","17.8","0.0"
"","20950701","27.7","15.8","17.6","0.0"
"","20950702","28.5","14.0","17.8","0.0"
"","20950703","27.4","15.4","16.5","0.0"
"","20950704","28.5","16.9","16.1","0.0"
"","20950705","28.2","13.8","16.6","0.0"
"","20950706","27.4","19.5","15.5","0.0"
"","20950707","27.7","16.9","15.5","0.0"
"","20950708","27.0","21.8","16.4","0.0"
"","20950709","25.0","9.2","17.4","0.0"
"","20950710","26.1","11.3","17.2","0.0"
"","20950711","26.3","17.3","16.8","0.0"
"","20950712","26.9","17.0","17.6","0.0"
"","20950713","24.8","17.6","16.7","0.0"
"","20950714","28.3","19.8","17.3","0.0"
"","20950715","28.9","20.2","16.2","0.0"
"","20950716","29.2","21.7","15.5","0.0"
"","20950717","28.6","17.9","16.0","0.0"
"","20950718","29.1","15.0","16.5","0.0"
"","20950719","27.5","11.1","18.4","10.6"
"","20950720","27.8","6.3","19.2","0.0"
"","20950721","27.1","14.7","18.8","0.0"
"","20950722","27.8","13.8","17.6","0.0"
"","20950723","28.7","15.8","16.8","0.0"
"","20950724","27.5","11.5","19.4","0.0"
"","20950725","29.1","15.5","18.7","0.0"
"","20950726","28.2","20.3","18.1","0.0"
"","20950727","28.7","15.5","18.3","0.0"
"","20950728","30.3","16.3","18.1","2.8"
"","20950729","26.3","13.2","19.8","0.0"
"","20950730","27.6","10.9","17.9","0.0"
"","20950731","28.6","6.4","17.0","0.0"
"","20950801","27.0","8.5","16.7","4.5"
"","20950802","27.1","11.7","16.4","0.0"
"","20950803","27.5","14.0","17.4","0.0"
"","20950804","27.6","14.1","17.2","0.0"
"","20950805","25.9","12.9","16.6","1.5"
"","20950806","27.1","12.5","16.1","0.0"
"","20950807","28.0","17.3","16.2","0.0"
"","20950808","28.2","14.6","17.4","0.0"
"","20950809","28.1","18.8","16.1","0.0"
"","20950810","29.1","16.3","15.6","1.2"
"","20950811","28.1","12.3","17.8","2.0"
"","20950812","28.2","15.7","17.9","0.0"
"","20950813","27.0","12.9","17.6","0.0"
"","20950814","27.5","14.6","17.7","0.0"
"","20950815","26.6","14.8","18.2","0.0"
"","20950816","29.5","17.4","18.0","0.0"
"","20950817","26.3","13.2","18.6","0.0"
"","20950818","26.4","10.1","18.6","0.0"
"","20950819","24.3","13.5","18.3","0.0"
"","20950820","26.8","12.0","17.6","0.0"
"","20950821","30.5","22.9","17.2","0.0"
"","20950822","30.4","19.5","17.9","0.0"
"","20950823","30.5","22.0","16.9","0.0"
"","20950824","30.4","23.5","16.2","0.0"
"","20950825","30.4","23.0","16.4","0.0"
"","20950826","29.0","19.7","18.0","0.0"
"","20950827","30.0","16.4","16.9","0.0"
"","20950828","29.2","17.1","15.6","0.0"
"","20950829","28.8","17.8","14.7","0.0"
"","20950830","28.0","24.4","15.2","0.0"
"","20950831","28.3","24.3","15.3","14.9"
"","20950901","28.8","22.9","15.8","2.6"
"","20950902","30.3","15.8","16.5","0.0"
"","20950903","31.5","17.7","17.1","4.0"
"","20950904","31.1","18.8","17.2","0.0"
"","20950905","33.2","21.2","16.8","0.0"
"","20950906","32.2","18.5","17.6","0.0"
"","20950907","32.2","17.4","18.2","0.0"
"","20950908","30.5","18.4","18.5","0.0"
"","20950909","29.1","13.2","18.4","0.0"
"","20950910","27.4","8.8","18.1","5.3"
"","20950911","27.3","8.1","17.1","0.0"
"","20950912","24.9","15.4","16.6","0.0"
"","20950913","29.2","17.5","16.6","0.0"
"","20950914","29.7","14.0","17.4","0.0"
"","20950915","30.0","15.5","17.2","6.1"
"","20950916","29.6","16.5","17.9","0.0"
"","20950917","29.2","14.7","18.0","0.0"
"","20950918","26.6","13.3","18.0","0.0"
"","20950919","29.0","15.4","18.0","0.0"
"","20950920","30.6","19.5","17.2","0.0"
"","20950921","30.9","26.0","16.5","0.0"
"","20950922","31.3","25.2","17.7","0.0"
"","20950923","29.9","21.3","18.3","0.0"
"","20950924","30.6","27.3","17.3","0.0"
"","20950925","31.3","28.5","16.7","0.0"
"","20950926","30.7","23.0","17.8","0.0"
"","20950927","31.3","27.7","17.5","0.0"
"","20950928","32.1","27.2","17.7","0.0"
"","20950929","32.0","24.3","19.9","0.0"
"","20950930","30.0","21.0","19.5","0.0"
"","20951001","31.1","23.6","18.5","0.0"
"","20951002","32.0","24.0","18.6","0.0"
"","20951003","31.9","23.9","18.8","0.0"
"","20951004","33.0","26.6","19.5","0.0"
"","20951005","33.3","21.7","19.0","0.0"
"","20951006","32.8","19.0","18.7","0.0"
"","20951007","32.8","23.6","18.9","0.0"
"","20951008","31.8","26.6","18.4","0.0"
"","20951009","32.7","28.1","17.9","0.0"
"","20951010","32.2","25.8","18.6","0.0"
"","20951011","32.2","22.8","19.9","0.0"
"","20951012","34.1","24.5","19.1","0.0"
"","20951013","33.1","22.6","18.7","0.0"
"","20951014","32.9","22.1","19.1","0.0"
"","20951015","32.4","20.8","19.6","0.0"
"","20951016","32.3","17.6","18.7","0.0"
"","20951017","32.8","20.6","18.8","0.0"
"","20951018","31.9","19.1","18.6","0.0"
"","20951019","31.7","18.4","18.7","17.9"
"","20951020","31.8","16.7","18.4","0.0"
"","20951021","30.7","12.2","19.3","0.0"
"","20951022","29.5","17.3","20.5","0.0"
"","20951023","28.4","17.1","20.2","33.2"
"","20951024","30.6","15.8","19.8","13.0"
"","20951025","31.0","17.0","19.6","14.3"
"","20951026","29.7","16.6","19.7","13.0"
"","20951027","29.9","17.2","19.7","15.6"
"","20951028","29.2","19.8","19.1","12.9"
"","20951029","32.5","24.3","18.4","0.0"
"","20951030","31.4","27.3","17.6","0.0"
"","20951031","32.3","26.5","18.2","0.0"
"","20951101","31.9","26.0","18.3","0.0"
"","20951102","32.0","22.1","20.8","6.8"
"","20951103","30.9","22.2","21.6","4.3"
"","20951104","29.8","20.3","21.4","2.5"
"","20951105","32.1","19.9","21.6","5.7"
"","20951106","28.4","18.8","22.5","8.4"
"","20951107","29.9","17.7","22.0","1.3"
"","20951108","29.7","15.9","21.9","0.0"
"","20951109","29.7","24.5","21.7","0.5"
"","20951110","29.4","21.7","22.2","1.3"
"","20951111","30.0","19.6","21.8","11.1"
"","20951112","29.3","9.3","21.0","8.7"
"","20951113","30.3","14.5","20.9","3.8"
"","20951114","30.1","12.6","21.4","17.8"
"","20951115","29.6","19.7","21.3","1.9"
"","20951116","31.2","21.8","21.1","0.0"
"","20951117","30.8","22.5","21.1","0.0"
"","20951118","31.0","22.8","22.0","0.0"
"","20951119","31.5","19.4","21.7","2.1"
"","20951120","31.8","21.0","21.4","0.6"
"","20951121","31.8","21.6","20.9","1.4"
"","20951122","31.6","20.5","20.7","9.4"
"","20951123","31.1","14.3","20.9","10.3"
"","20951124","29.0","15.9","21.6","14.1"
"","20951125","29.5","15.1","21.2","8.9"
"","20951126","28.3","14.5","21.3","3.6"
"","20951127","29.2","17.5","20.8","0.0"
"","20951128","30.2","24.0","19.1","0.0"
"","20951129","29.9","24.0","19.1","0.0"
"","20951130","30.1","20.6","19.5","0.0"
"","20951201","29.5","19.0","21.3","0.0"
"","20951202","27.7","18.3","22.5","1.7"
"","20951203","27.7","17.7","21.9","1.7"
"","20951204","28.1","16.0","21.2","5.4"
"","20951205","29.1","18.0","21.2","1.6"
"","20951206","27.2","16.7","20.7","1.6"
"","20951207","29.0","20.1","19.9","0.0"
"","20951208","29.3","21.7","20.7","0.0"
"","20951209","29.3","22.5","20.4","0.0"
"","20951210","29.5","20.5","21.6","0.0"
"","20951211","28.6","21.1","21.6","5.7"
"","20951212","28.4","21.4","21.7","7.3"
"","20951213","30.0","22.8","20.1","0.0"
"","20951214","31.0","27.3","19.2","0.0"
"","20951215","30.8","26.6","18.9","0.0"
"","20951216","29.1","23.7","20.7","0.0"
"","20951217","30.5","27.4","20.5","0.0"
"","20951218","31.0","25.7","21.2","0.0"
"","20951219","30.5","25.0","22.1","0.0"
"","20951220","30.3","25.2","22.0","0.0"
"","20951221","30.2","27.0","21.9","0.0"
"","20951222","30.1","25.3","21.5","0.0"
"","20951223","29.5","24.0","21.4","0.0"
"","20951224","30.4","26.4","19.3","0.0"
"","20951225","32.2","26.0","18.9","0.0"
"","20951226","31.5","24.0","20.9","0.0"
"","20951227","30.7","21.4","20.6","0.0"
"","20951228","30.4","22.3","20.5","1.6"
"","20951229","29.5","23.5","19.7","1.6"
"","20951230","30.1","24.8","19.8","0.0"
"","20951231","30.2","25.0","19.0","0.0"
"","20960101","30.5","24.0","19.4","2.1"
"","20960102","29.1","18.4","19.3","0.0"
"","20960103","30.4","19.4","18.4","0.0"
"","20960104","28.7","13.7","19.9","3.6"
"","20960105","29.0","22.6","17.9","0.0"
"","20960106","30.2","25.6","17.1","4.2"
"","20960107","30.0","22.5","17.2","0.0"
"","20960108","29.5","21.2","19.6","0.0"
"","20960109","30.4","23.7","18.6","0.0"
"","20960110","29.6","25.0","18.6","0.0"
"","20960111","28.7","24.6","18.4","0.0"
"","20960112","28.7","20.3","19.2","0.0"
"","20960113","30.4","17.6","18.9","3.2"
"","20960114","31.3","22.9","18.5","0.0"
"","20960115","29.8","24.5","20.0","0.0"
"","20960116","31.0","24.4","19.8","0.0"
"","20960117","30.3","17.8","19.4","0.0"
"","20960118","28.9","21.0","20.3","0.0"
"","20960119","29.0","23.1","19.7","0.0"
"","20960120","30.8","23.7","19.7","0.0"
"","20960121","30.5","22.7","19.4","4.2"
"","20960122","28.4","11.5","18.0","7.7"
"","20960123","30.7","25.4","17.5","0.0"
"","20960124","31.6","25.9","18.1","0.0"
"","20960125","29.4","23.0","18.7","0.0"
"","20960126","30.8","23.8","19.2","0.0"
"","20960127","31.0","24.3","18.2","0.0"
"","20960128","32.0","28.3","18.5","0.0"
"","20960129","33.0","27.6","18.3","0.0"
"","20960130","33.6","21.6","18.7","0.0"
"","20960131","33.5","21.6","19.1","0.0"
"","20960201","31.3","20.7","20.4","0.0"
"","20960202","31.9","21.6","19.4","0.0"
"","20960203","31.2","21.8","19.3","0.0"
"","20960204","30.9","24.1","18.2","0.0"
"","20960205","32.4","26.8","17.6","0.0"
"","20960206","33.0","27.4","18.1","0.0"
"","20960207","32.8","26.7","18.8","0.0"
"","20960208","33.3","26.8","17.9","0.0"
"","20960209","33.0","24.8","17.9","0.0"
"","20960210","32.3","21.8","18.5","0.0"
"","20960211","34.2","24.3","18.8","0.0"
"","20960212","33.7","26.4","20.9","0.0"
"","20960213","32.1","25.9","20.9","0.0"
"","20960214","31.6","21.9","21.1","0.0"
"","20960215","32.2","21.7","20.1","0.0"
"","20960216","32.1","23.1","20.5","0.0"
"","20960217","33.7","26.1","20.6","0.0"
"","20960218","33.3","26.2","20.3","0.0"
"","20960219","33.1","25.6","19.6","0.0"
"","20960220","31.9","21.0","19.9","0.0"
"","20960221","31.7","22.9","20.7","0.0"
"","20960222","30.8","26.6","20.7","0.0"
"","20960223","32.7","25.6","19.6","0.0"
"","20960224","35.6","27.5","19.3","0.0"
"","20960225","35.7","23.0","19.8","0.0"
"","20960226","33.9","22.1","20.2","0.0"
"","20960227","30.3","16.5","21.1","9.6"
"","20960228","29.9","15.6","21.0","1.6"
"","20960229","30.1","18.2","20.2","32.4"
"","20960301","29.8","15.5","20.4","141.9"
"","20960302","32.6","17.6","21.6","41.7"
"","20960303","32.7","17.2","23.1","99.9"
"","20960304","32.5","13.7","22.5","0.0"
"","20960305","30.6","23.4","22.3","53.7"
"","20960306","27.0","20.0","22.1","34.8"
"","20960307","31.5","20.8","21.3","0.0"
"","20960308","30.7","21.2","21.2","0.0"
"","20960309","29.4","21.3","21.8","0.0"
"","20960310","31.2","25.0","21.7","0.0"
"","20960311","30.9","24.2","21.1","0.0"
"","20960312","32.0","22.0","21.1","0.0"
"","20960313","30.9","22.8","21.2","0.0"
"","20960314","31.6","24.1","21.6","0.0"
"","20960315","32.6","22.5","22.2","0.0"
"","20960316","32.7","26.9","21.8","0.0"
"","20960317","32.1","20.4","22.0","0.0"
